date;heure;PA04C;A1;AUT;AUB;BASCH
;;mg/m3;mg/m3;mg/m3;mg/m3;mg/m3
17/09/2012;20;0;1;1;0;1
17/09/2012;21;0;1;1;0;1
17/09/2012;22;0;1;1;0;1
17/09/2012;23;0;1;1;1;1
17/09/2012;24;0;1;1;0;1
18/09/2012;1;0;1;1;0;0
18/09/2012;2;0;1;0;0;0
18/09/2012;3;0;1;0;0;0
18/09/2012;4;0;1;1;0;0
18/09/2012;5;0;1;1;0;1
18/09/2012;6;0;1;1;0;1
18/09/2012;7;0;2;2;0;1
18/09/2012;8;0;1;1;0;1
18/09/2012;9;0;1;1;0;1
18/09/2012;10;0;1;1;0;1
18/09/2012;11;0;1;1;0;1
18/09/2012;12;0;1;1;0;1
18/09/2012;13;0;1;1;0;1
18/09/2012;14;0;1;1;1;1
18/09/2012;15;0;1;1;2;1
18/09/2012;16;0;1;1;0;1
18/09/2012;17;0;1;1;0;1
18/09/2012;18;0;1;1;0;1
18/09/2012;19;0;1;1;0;0
18/09/2012;20;0;1;1;0;0
18/09/2012;21;0;1;2;0;0
18/09/2012;22;0;1;2;0;0
18/09/2012;23;0;1;1;0;0
18/09/2012;24;0;1;0;0;0
19/09/2012;1;0;1;0;0;0
19/09/2012;2;0;1;0;0;0
19/09/2012;3;0;1;0;0;0
19/09/2012;4;0;1;0;0;0
19/09/2012;5;0;1;1;0;0
19/09/2012;6;0;1;1;0;1
19/09/2012;7;0;2;2;0;1
19/09/2012;8;0;2;1;0;1
19/09/2012;9;0;1;1;0;1
19/09/2012;10;n/d;1;1;0;1
19/09/2012;11;0;1;1;0;1
19/09/2012;12;0;1;1;0;1
19/09/2012;13;0;1;1;0;1
19/09/2012;14;0;1;1;0;1
19/09/2012;15;0;1;1;0;0
19/09/2012;16;0;1;1;0;1
19/09/2012;17;0;1;1;0;1
19/09/2012;18;0;1;1;0;1
19/09/2012;19;0;1;1;0;1
19/09/2012;20;0;1;1;0;0
19/09/2012;21;0;1;1;0;0
19/09/2012;22;0;1;1;0;0
19/09/2012;23;0;1;1;0;0
19/09/2012;24;0;1;1;0;1
20/09/2012;1;0;1;0;0;0
20/09/2012;2;0;1;0;0;0
20/09/2012;3;0;1;0;0;0
20/09/2012;4;0;1;1;0;0
20/09/2012;5;0;1;1;1;1
20/09/2012;6;0;1;1;1;1
20/09/2012;7;0;2;2;1;1
20/09/2012;8;0;2;1;1;1
20/09/2012;9;0;1;1;1;1
20/09/2012;10;0;1;1;1;0
20/09/2012;11;0;1;1;0;0
20/09/2012;12;0;1;1;0;0
20/09/2012;13;0;1;0;0;0
20/09/2012;14;0;1;1;0;0
20/09/2012;15;0;1;1;0;0
20/09/2012;16;0;1;1;0;1
20/09/2012;17;0;1;1;0;1
20/09/2012;18;0;1;1;0;1
20/09/2012;19;0;1;1;0;0
20/09/2012;20;0;1;1;0;0
20/09/2012;21;0;1;1;0;0
20/09/2012;22;0;1;1;0;n/d
20/09/2012;23;0;1;0;0;0
20/09/2012;24;0;1;0;0;0
21/09/2012;1;0;1;0;0;0
21/09/2012;2;0;1;0;0;0
21/09/2012;3;0;1;0;0;0
21/09/2012;4;0;1;1;0;0
21/09/2012;5;0;1;1;0;0
21/09/2012;6;0;1;1;0;1
21/09/2012;7;0;1;2;0;1
21/09/2012;8;1;1;1;1;1
21/09/2012;9;1;1;1;0;1
21/09/2012;10;1;1;1;0;1
21/09/2012;11;0;1;1;0;1
21/09/2012;12;0;1;1;0;1
21/09/2012;13;0;1;1;0;1
21/09/2012;14;1;1;1;1;1
21/09/2012;15;1;2;1;1;1
21/09/2012;16;1;1;1;0;1
21/09/2012;17;1;1;1;0;1
21/09/2012;18;1;1;1;0;1
21/09/2012;19;1;2;1;0;0
21/09/2012;20;1;1;1;0;n/d
21/09/2012;21;1;1;1;0;n/d
21/09/2012;22;0;1;1;0;n/d
21/09/2012;23;0;1;1;0;n/d
21/09/2012;24;0;1;1;0;n/d
22/09/2012;1;0;1;1;0;n/d
22/09/2012;2;0;1;1;0;n/d
22/09/2012;3;0;1;0;0;n/d
22/09/2012;4;0;1;1;0;n/d
22/09/2012;5;0;1;1;0;n/d
22/09/2012;6;0;1;1;0;n/d
22/09/2012;7;0;1;1;0;n/d
22/09/2012;8;0;1;1;0;n/d
22/09/2012;9;0;1;1;0;n/d
22/09/2012;10;0;1;1;0;n/d
22/09/2012;11;0;1;1;0;n/d
22/09/2012;12;0;1;1;0;n/d
22/09/2012;13;0;1;1;0;n/d
22/09/2012;14;0;1;1;0;n/d
22/09/2012;15;0;1;1;0;n/d
22/09/2012;16;0;1;1;0;n/d
22/09/2012;17;0;1;1;0;n/d
22/09/2012;18;0;1;1;0;n/d
22/09/2012;19;0;1;1;0;n/d
22/09/2012;20;0;1;1;0;n/d
22/09/2012;21;0;1;1;0;n/d
22/09/2012;22;0;1;1;0;n/d
22/09/2012;23;0;1;1;0;n/d
22/09/2012;24;0;1;1;0;n/d
23/09/2012;1;0;1;1;0;n/d
23/09/2012;2;0;1;0;0;n/d
23/09/2012;3;0;1;0;0;n/d
23/09/2012;4;0;1;0;0;n/d
23/09/2012;5;0;1;0;0;n/d
23/09/2012;6;0;1;0;0;n/d
23/09/2012;7;0;1;0;0;n/d
23/09/2012;8;0;1;0;0;n/d
23/09/2012;9;0;1;1;0;n/d
23/09/2012;10;0;1;1;0;n/d
23/09/2012;11;0;1;1;0;n/d
23/09/2012;12;0;1;1;0;n/d
23/09/2012;13;0;1;1;0;n/d
23/09/2012;14;0;1;1;0;n/d
23/09/2012;15;0;1;1;0;n/d
23/09/2012;16;1;1;1;0;n/d
23/09/2012;17;1;1;1;1;n/d
23/09/2012;18;1;1;1;1;n/d
23/09/2012;19;1;1;1;1;n/d
23/09/2012;20;1;1;2;1;n/d
23/09/2012;21;0;1;1;0;n/d
23/09/2012;22;0;1;1;0;n/d
23/09/2012;23;0;1;0;0;n/d
23/09/2012;24;0;1;0;0;n/d
24/09/2012;1;0;1;0;0;n/d
24/09/2012;2;0;1;0;0;n/d
24/09/2012;3;0;1;0;0;n/d
24/09/2012;4;0;1;0;0;n/d
24/09/2012;5;0;1;0;0;n/d
24/09/2012;6;0;1;1;0;n/d
24/09/2012;7;0;1;1;0;n/d
24/09/2012;8;0;1;1;0;n/d
24/09/2012;9;0;1;1;0;n/d
24/09/2012;10;0;1;0;0;n/d
24/09/2012;11;0;1;1;0;n/d
24/09/2012;12;0;1;1;0;n/d
24/09/2012;13;0;1;0;0;n/d
24/09/2012;14;0;1;0;0;n/d
24/09/2012;15;0;1;0;0;n/d
24/09/2012;16;0;1;1;0;n/d
24/09/2012;17;0;1;1;0;n/d
24/09/2012;18;0;1;1;0;n/d
24/09/2012;19;0;1;0;0;n/d
24/09/2012;20;0;1;0;0;n/d
24/09/2012;21;0;1;0;0;n/d
24/09/2012;22;0;1;0;0;n/d
24/09/2012;23;0;1;0;0;n/d
24/09/2012;24;0;1;0;0;n/d
25/09/2012;1;0;1;0;0;n/d
25/09/2012;2;0;1;0;0;n/d
25/09/2012;3;0;1;0;0;n/d
25/09/2012;4;0;1;0;0;n/d
25/09/2012;5;0;1;0;0;n/d
25/09/2012;6;0;1;0;0;n/d
25/09/2012;7;0;1;1;0;n/d
25/09/2012;8;0;1;1;0;n/d
25/09/2012;9;0;1;0;0;n/d
25/09/2012;10;0;1;0;0;n/d
25/09/2012;11;0;1;0;0;n/d
25/09/2012;12;0;1;0;0;n/d
25/09/2012;13;0;1;0;0;n/d
25/09/2012;14;0;1;0;0;n/d
25/09/2012;15;0;1;1;0;n/d
25/09/2012;16;0;1;1;0;n/d
25/09/2012;17;0;1;1;0;n/d
25/09/2012;18;0;1;1;0;n/d
25/09/2012;19;0;1;1;0;n/d
25/09/2012;20;0;1;0;0;n/d
